baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_ID	condition
AGPAT5	1709.27385510869	0.98789593350726	0.0749628359736029	13.1784759831543	1.16724983538368e-39	6.03263481272942e-39	AGPAT5	UNCHANGED
AGPS	3463.87370712585	-0.161661976338007	0.0462931491146646	-3.49213608125001	0.000479174057382682	0.000693666944876961	AGPS	UNCHANGED
AGRN	1096.29365103916	0.705710266701627	0.124429844849353	5.67155144777386	1.41510090450386e-08	2.64467444106505e-08	AGRN	UNCHANGED
AGTPBP1	4653.46447635322	-0.384276060851719	0.0753757651780259	-5.09813810770767	3.43010534546149e-07	5.97242516242336e-07	AGTPBP1	UNCHANGED
AGTRAP	2001.0649163618	-0.53287129876195	0.105111487682594	-5.06958193162545	3.98690483725307e-07	6.9187137572e-07	AGTRAP	UNCHANGED
AHCTF1	2455.2055940389	0.0943570207313128	0.0586262225902055	1.60946785520984	0.107514078350435	0.125838899260652	AHCTF1	UNCHANGED
AHCY	3749.43577994387	-0.152984549615448	0.050645429352146	-3.020698048618	0.00252192718597038	0.00346411587895289	AHCY	UNCHANGED
AHCYL1	3614.74921038626	0.0522602046157877	0.0411908335854227	1.26873384359676	0.204536007475964	0.231568226902553	AHCYL1	UNCHANGED
AHCYL2	941.114431988712	0.548996064622194	0.052379337541874	10.4811570818991	1.05445651367108e-25	3.70094891586195e-25	AHCYL2	UNCHANGED
AHDC1	1794.34727011465	0.643594606305657	0.07555381663964	8.51835995758273	1.61828563731136e-17	4.38227089021117e-17	AHDC1	UNCHANGED
AHI1	662.407620125395	0.508774970040405	0.0685053426997772	7.42679256813732	1.11262636226759e-13	2.60816648334654e-13	AHI1	UNCHANGED
AHNAK	76898.0241995713	0.214058461592248	0.0915518349790422	2.33811219230341	0.019381428902788	0.0246075773879268	AHNAK	UNCHANGED
AHR	7424.10447593629	-0.418507401381189	0.112617035847663	-3.71619975815473	0.000202241709558108	0.000299734417332314	AHR	UNCHANGED
AHRR	65.1299586771768	-0.50315346233015	0.154107717728806	-3.26494655650915	0.00109484731975514	0.00154534170617781	AHRR	UNCHANGED
AHSA1	2310.23322887298	-0.340532147700431	0.0506712499793333	-6.72042130082285	1.81199880100175e-11	3.85934510252424e-11	AHSA1	UNCHANGED
AHSP	656.354558130715	0.403119738236043	0.230434064398098	1.7493929957318	0.080223110773622	0.0952665820523084	AHSP	UNCHANGED
AIDA	427.719843071241	1.34782545140625	0.0465004533841954	28.9852109670903	1.01072295170723e-184	2.94704111988431e-183	AIDA	UNCHANGED
AIF1	4675.18329084199	-0.231614648157351	0.0753705722675227	-3.07301167006203	0.00211910200437981	0.0029281306839536	AIF1	UNCHANGED
AIF1L	694.255604158369	0.536665324506707	0.180604312713993	2.97149783658034	0.00296350961859534	0.00404975844496018	AIF1L	UNCHANGED
AIFM1	1045.86445109469	-0.207788136002665	0.0394910003403445	-5.2616579527459	1.42762168913738e-07	2.53100544952742e-07	AIFM1	UNCHANGED
AIFM2	148.666199262343	-0.172600678647374	0.0945388446552777	-1.82571174078484	0.0678936937317013	0.0813873507908324	AIFM2	UNCHANGED
AIFM3	340.522403494764	-0.730169655840698	0.12041328065591	-6.06386315415832	1.32890236138438e-09	2.60220510879811e-09	AIFM3	UNCHANGED
AIG1	577.208352777219	0.0332902373518143	0.116271334883453	0.286315086905843	0.774636803916155	0.797301967598458	AIG1	UNCHANGED
AIM2	119.585830316164	-0.409035830988913	0.156427081317049	-2.61486583745606	0.00892625101521421	0.0117292164502845	AIM2	UNCHANGED
AIMP1	1561.54685296676	0.084876605197948	0.0316438934489254	2.6822427946467	0.00731303626860875	0.00967353960567424	AIMP1	UNCHANGED
AIMP2	566.354249448342	-0.355878239113326	0.0538617627369735	-6.60725199156977	3.91519301492447e-11	8.21851392257004e-11	AIMP2	UNCHANGED
AIP	1458.90716602001	-0.303136510548404	0.035734229689073	-8.48308507517929	2.1930019148348e-17	5.91215967398603e-17	AIP	UNCHANGED
AK1	79.3666860783732	1.93494466048468	0.0944936494819795	20.4769809515473	3.45414735801269e-93	4.51648404545903e-92	AK1	UNCHANGED
AK2	6753.75553851349	0.109871816139854	0.0659474601824934	1.66605075973829	0.0957033047703832	0.112668092251002	AK2	UNCHANGED
AK3	2384.08447474591	0.425483085156502	0.0434517121640646	9.79209020693974	1.21752507329625e-22	3.89129862962942e-22	AK3	UNCHANGED
AK5	434.050862898762	-0.464216982528748	0.19435932145218	-2.38844722784733	0.0169197380789204	0.0216078866085755	AK5	UNCHANGED
AKAP1	1154.3243361219	0.384000593042725	0.0555894485532879	6.90779640806515	4.92239713454369e-12	1.0740044168107e-11	AKAP1	UNCHANGED
AKAP10	1620.12908856757	0.327947168105614	0.0403179061871537	8.13403271943983	4.15240396496225e-16	1.06595963366086e-15	AKAP10	UNCHANGED
AKAP11	3002.1249680541	0.650894907051968	0.0433632403056834	15.0102921844302	6.28701501706927e-51	4.09312828424719e-50	AKAP11	UNCHANGED
AKAP12	117.847462361822	-0.441443888398378	0.182273356412825	-2.42187831006176	0.0154405201177028	0.0197836766400598	AKAP12	UNCHANGED
AKAP13	12055.0824449574	0.116187234462889	0.0550270039209547	2.11145848735995	0.0347329224545032	0.0429679545509197	AKAP13	UNCHANGED
AKAP5	71.9032261535511	1.94309874631826	0.101123063692997	19.2151886558479	2.76228269690998e-82	3.09904247014438e-81	AKAP5	UNCHANGED
AKAP7	407.826683891575	-0.0842492922604402	0.0886258762450702	-0.95061731212081	0.341798677123577	0.375661618023847	AKAP7	UNCHANGED
AKAP8	2042.99239572991	-0.295095350361938	0.0373753559052999	-7.89545258404062	2.8926363085687e-15	7.20680807515232e-15	AKAP8	UNCHANGED
AKAP8L	3712.51917285248	-1.1242388398347	0.0404837493163335	-27.7701265031082	9.95881474594655e-170	2.59810705274036e-168	AKAP8L	UNCHANGED
AKAP9	6524.80039395847	0.778654779833436	0.0450566441740644	17.2816860666611	6.46307455840539e-67	5.73472970377631e-66	AKAP9	UNCHANGED
AKIRIN1	4047.12001451699	-0.921752041166149	0.0455760551714697	-20.2244805457221	5.96149693821028e-91	7.55053706285518e-90	AKIRIN1	UNCHANGED
AKIRIN2	3423.41296300592	-1.21926997694135	0.0597281604420129	-20.4136535918442	1.26468270987356e-92	1.64574760753832e-91	AKIRIN2	UNCHANGED
AKNA	9777.9374473808	0.114765603252623	0.0564470888663973	2.03315362328529	0.0420370048353983	0.0514435571462258	AKNA	UNCHANGED
AKR1A1	2009.8095343387	0.219588279284527	0.0475279314492712	4.62019432760088	3.83380789641082e-06	6.30773613614363e-06	AKR1A1	UNCHANGED
AKR1B1	876.409794209971	0.244716467578085	0.0740277733797757	3.30573859519785	0.000947264162185594	0.00134364147875051	AKR1B1	UNCHANGED
AKR1C1	109.97679153882	-0.458455068887913	0.139643757375141	-3.28303303710392	0.00102696629567482	0.00145348052619519	AKR1C1	UNCHANGED
AKR1C3	757.094117321346	0.260760269039785	0.113236069186893	2.30280219820601	0.0212899747995958	0.0268992208538515	AKR1C3	UNCHANGED
AKR1E2	64.6270007303263	-0.0101384037191465	0.131682052476514	-0.0769915377872375	0.938630276853932	0.945916566776834	AKR1E2	UNCHANGED
AKR7A2	1098.84922070177	0.0914137551082698	0.0675523044788366	1.35322926158513	0.175982399828618	0.201035833870844	AKR7A2	UNCHANGED
AKR7A3	34.6014255268083	-0.82533268143399	0.0957454430570772	-8.62007271658851	6.69116074607804e-18	1.83749957028409e-17	AKR7A3	UNCHANGED
AKR7L	28.8356801326529	-0.0886034315191076	0.0966718767171157	-0.916537823904896	0.359384878434538	0.393562171051279	AKR7L	UNCHANGED
AKT1	6506.7031206507	-0.565479231965612	0.0327926970771905	-17.2440598781654	1.24013640314743e-66	1.09503542318403e-65	AKT1	UNCHANGED
AKT1S1	975.080972853476	-0.0819479897251846	0.0344351405439281	-2.37977799511651	0.0173230710338857	0.0220996829228502	AKT1S1	UNCHANGED
AKT2	4662.6637754002	-0.133576246910389	0.0294452400195051	-4.53642920967549	5.7214681917885e-06	9.31650151283463e-06	AKT2	UNCHANGED
AKT3	690.955820239411	0.231469168088621	0.138433200731148	1.67206397646009	0.094511707176762	0.111313334783734	AKT3	UNCHANGED
AKTIP	276.273280320852	-0.0782277435121826	0.0817999836153312	-0.956329574343838	0.338905752844859	0.372669883510456	AKTIP	UNCHANGED
ALAD	2760.51904037315	-0.320368633452766	0.0516783014877794	-6.19928721009775	5.67194448111263e-10	1.12931448907309e-09	ALAD	UNCHANGED
ALAS1	2143.12612950418	-0.581276274986271	0.0748945308154396	-7.76126465654338	8.40866378508964e-15	2.05551397839952e-14	ALAS1	UNCHANGED
ALAS2	1543.95143908477	0.615986092342891	0.227293566062193	2.71009031630197	0.00672648891230219	0.00892473069578482	ALAS2	UNCHANGED
ALCAM	3136.658200537	-0.126231716059675	0.0801423013078285	-1.57509472525397	0.11523458141067	0.134399263131909	ALCAM	UNCHANGED
ALDH16A1	1057.17366854873	-0.191770695191989	0.043436546330775	-4.41496185566021	1.01027802750165e-05	1.62015910145668e-05	ALDH16A1	UNCHANGED
ALDH18A1	2466.93678337531	0.0766844208541732	0.0647597573157663	1.18413693986317	0.236358859536709	0.265419973560685	ALDH18A1	UNCHANGED
ALDH1A1	632.75009393605	-0.283414940508324	0.199626289520377	-1.41972753783712	0.15568701783409	0.178844088220873	ALDH1A1	UNCHANGED
ALDH1B1	401.577392804267	0.536669031204164	0.0889080274705566	6.036226946795	1.57759342279506e-09	3.07978093010743e-09	ALDH1B1	UNCHANGED
ALDH1L2	108.524015755673	0.903981158853021	0.152210377509697	5.93902448468357	2.86723046408867e-09	5.53107168068052e-09	ALDH1L2	UNCHANGED
ALDH2	1502.73772218725	-0.627890206599253	0.131081820967757	-4.79006319841789	1.66728792240616e-06	2.79418699767007e-06	ALDH2	UNCHANGED
ALDH3A2	1069.31802289823	0.188684864953656	0.0882093898939367	2.13905645624045	0.0324310963595194	0.0402482196199567	ALDH3A2	UNCHANGED
ALDH3B1	3065.97980684262	-0.210864427660437	0.085540493051565	-2.46508314528097	0.0136981461020771	0.0176695390635381	ALDH3B1	UNCHANGED
ALDH4A1	371.767542914586	1.51283015938658	0.0857224807945146	17.6479978806608	1.05427963966574e-69	9.83483273785705e-69	ALDH4A1	UNCHANGED
ALDH5A1	1240.54331487134	0.3781281113437	0.0879594912450259	4.29888924994303	1.71656216307739e-05	2.71685201572698e-05	ALDH5A1	UNCHANGED
ALDH6A1	692.711336692324	-0.119720565538759	0.0596222231270087	-2.00798560100195	0.0446448217949447	0.0544698793548749	ALDH6A1	UNCHANGED
ALDH7A1	160.503602771744	0.739550079521241	0.13548898422452	5.45837791724622	4.8050407364512e-08	8.76236943662213e-08	ALDH7A1	UNCHANGED
ALDH8A1	29.6491651156147	0.188279573631496	0.100611336004042	1.87135546658412	0.0612958272020149	0.0737294281533171	ALDH8A1	UNCHANGED
ALDH9A1	1562.92316036747	0.108266048198054	0.0432526657366213	2.50310694969229	0.0123108336447121	0.0159706924691393	ALDH9A1	UNCHANGED
ALDOA	28298.4213743574	-0.57311715083723	0.0472650785510348	-12.1255939566122	7.72977378933314e-34	3.4196017514271e-33	ALDOA	UNCHANGED
ALDOC	300.404189981796	-0.79502304198013	0.105339411043777	-7.54725163262715	4.44539189700608e-14	1.05891215895263e-13	ALDOC	UNCHANGED
ALG1	482.98535059177	0.437684310900896	0.0533830578003162	8.19893668395862	2.42522614507159e-16	6.29392934602705e-16	ALG1	UNCHANGED
ALG10	326.122267162758	1.03416273614596	0.0456222490705342	22.6679472672882	9.28224942702758e-114	1.49738062132745e-112	ALG10	UNCHANGED
ALG10B	425.851575920683	2.30992598255944	0.0558210288759063	41.3809281031805	0	0	ALG10B	UP
ALG11	262.080406359956	-1.38810108956167	0.0466180495260916	-29.7760439073018	7.9811099767412e-195	2.45166209285529e-193	ALG11	UNCHANGED
ALG12	712.009561006886	0.0814926821435823	0.0323235206008438	2.5211573686517	0.0116969527510196	0.0152032502681607	ALG12	UNCHANGED
ALG13	1795.19480038248	0.194181054763295	0.03915828973857	4.95887476342029	7.09026540292014e-07	1.20849240729672e-06	ALG13	UNCHANGED
ALG14	66.6987834622574	0.0932510659860916	0.0609324907483742	1.53039970696717	0.125917821478685	0.146124703972018	ALG14	UNCHANGED
ALG2	837.171132857321	0.0717634567664763	0.0477826262047834	1.50187343112782	0.133129799452529	0.154051407367342	ALG2	UNCHANGED
ALG3	1037.64383874786	0.612862538559155	0.0476099897014372	12.8725618804462	6.4235632623545e-38	3.17826485371941e-37	ALG3	UNCHANGED
ALG5	604.842517046161	-0.233899036814809	0.0366638740393529	-6.37955052332318	1.7760848517425e-10	3.61212333238566e-10	ALG5	UNCHANGED
ALG6	460.986212438531	0.72914889281733	0.0464379220661506	15.7015831108606	1.47514356177776e-55	1.05692776223302e-54	ALG6	UNCHANGED
ALG8	737.347797376503	0.60588764033026	0.0540010070177146	11.2199322529579	3.25519721178142e-29	1.27187121442051e-28	ALG8	UNCHANGED
ALG9	385.065132230179	2.19315092347712	0.044132012877999	49.6952389083178	0	0	ALG9	UP
ALKBH1	256.88897775867	0.618917084825394	0.0377956815045822	16.3753386679999	2.86905994401418e-60	2.26718106445469e-59	ALKBH1	UNCHANGED
ALKBH2	232.686229786644	-0.332382942898136	0.0572433747227097	-5.8064875543802	6.37970124032095e-09	1.21224328324969e-08	ALKBH2	UNCHANGED
ALKBH3	520.763347838824	-0.327498879632233	0.0382876247054123	-8.55364839558561	1.19257805926494e-17	3.24558615829403e-17	ALKBH3	UNCHANGED
ALKBH4	242.388741915816	0.347686072853056	0.0407603921152579	8.5299982362757	1.46349947812741e-17	3.96606903801676e-17	ALKBH4	UNCHANGED
ALKBH5	3451.83173601898	-0.330558189835144	0.0370028738407953	-8.93331126812932	4.1344434308778e-19	1.18429486771007e-18	ALKBH5	UNCHANGED
ALKBH6	170.061932927228	0.797935761227958	0.0476536851885035	16.7444712422883	6.21401620812722e-63	5.13362475375964e-62	ALKBH6	UNCHANGED
ALKBH7	732.73324589614	-1.06041561513039	0.0520317512469053	-20.3801638368545	2.50814352443682e-92	3.2368408442584e-91	ALKBH7	UNCHANGED
ALKBH8	408.974455085784	0.128598560411008	0.0472539774774071	2.72143356551293	0.00649994485724955	0.00863255372893756	ALKBH8	UNCHANGED
ALMS1	2098.33035817202	0.615911188022291	0.0427954356621347	14.3919831284075	5.81055757374377e-47	3.50659271398317e-46	ALMS1	UNCHANGED
ALOX5	4819.35071835791	-0.982411905535406	0.134504856676355	-7.30391399843115	2.79515075515223e-13	6.4238396174784e-13	ALOX5	UNCHANGED
ALOX5AP	3689.97322430743	-1.02816108942602	0.130528587858825	-7.8769034913489	3.35593917828731e-15	8.33254024117102e-15	ALOX5AP	UNCHANGED
